지역,건물용도,건물용도구분,연면적,창면적비,난방방식,냉방방식,태양광용량,태양광_후면,태양광_밀착,지열여부,열병합여부,태양광비율,에너지자립률,1차에너지소요량,최종등급,비율구간,보간_자립률,보간_1차에너지,잔차_자립률,잔차_1차에너지
7,25,1,2826.49,23.06,0,0,40.95,340.8295500000001,365.1745178571429,0,0,0.1205840282470485,27.28982951205174,96.3,5,10~15%,30.57862925395102,104.14815265576739,-3.2887997418992825,-7.848152655767393
3,3,1,1466.79,16.22,0,0,21.8,194.6663392857143,208.57107780612242,0,0,0.13271588931320386,27.303323517038287,128.5,5,10~15%,32.86601896950873,101.56484458774408,-5.562695452470443,26.935155412255924
15,17,1,2245.73,49.1,0,0,60.0,265.7564,284.739,0,0,0.11833853579904974,27.30385164051355,125.9,5,10~15%,30.16096765862325,104.73198069224706,-2.8571160181097,21.168019307752942
1,3,1,1857.5,18.42,0,0,88.4,461.148,494.08714285714285,0,0,0.24826271870794078,27.307034612889915,105.1,5,20~25%,50.78728936742934,82.94474401076717,-23.480254754539423,22.155255989232828
2,17,1,5375.32,33.29,0,0,148.48,843.738,904.005,1,0,0.15696516672495778,27.310542051215393,111.3,5,15~20%,37.473381677741976,97.05447898915786,-10.162839626526583,14.24552101084214
16,7,1,1279.728,20.99,0,0,23.691,197.55049999999997,211.66124999999997,0,0,0.15436913156545762,27.310678189541527,129.2,5,15~20%,36.98013499743695,97.53734152882488,-9.669456807895422,31.662658471175106
8,17,1,1865.05,43.99,0,0,24.0,200.32983333333334,214.63910714285714,0,0,0.1074125805385021,27.316421895861154,133.4,5,10~15%,28.12873998016139,107.57272905998946,-0.8123180843002373,25.82727094001055
13,3,1,5033.41,35.98,0,0,60.0,499.28171666666674,534.9446964285715,1,0,0.09919353215149705,27.31653076352854,108.6,5,5~10%,26.599996980178453,109.70968164061077,0.7165337833500871,-1.1096816406107735
16,3,1,932.95,9.35,0,0,19.8,176.86036607142856,189.49324936224488,0,0,0.189571108924839,27.320261437908496,130.8,5,15~20%,42.561106417431645,92.30117354321546,-15.24084497952315,38.498826456784556
4,3,1,2102.36,23.45,0,0,35.04,177.40800000000002,190.07999999999998,0,0,0.08438516714549364,27.32122020336723,106.6,5,5~10%,23.845641089061818,113.55985654217166,3.475579114305411,-6.959856542171664
1,23,0,71296.2,18.85,1,2,300.0,2504.131875,2682.9984374999995,0,0,0.03512293607513444,27.32434350603265,76.8,5,2~5%,11.731963379534953,130.85420631201242,15.592380126497698,-54.054206312012425
1,17,1,7674.25,14.95,0,0,102.34,509.862,546.2807142857142,1,0,0.06643802325960192,27.331017900080152,103.9,5,5~10%,19.8738860474965,119.18933633579829,7.45713185258365,-15.289336335798282
3,18,1,3970.46,28.56,0,0,82.8,738.3749285714287,791.1159948979592,0,0,0.1859670991702293,27.33866666666667,89.0,4,15~20%,42.15024930540614,92.64715847965799,-14.811582638739473,-3.647158479657989
3,18,1,3246.2,32.9,0,0,21.09,174.8,187.28571428571428,1,0,0.05384757562688683,27.338972023422254,115.0,5,5~10%,16.600369662990577,123.87927807898465,10.738602360431678,-8.879278078984655
1,7,1,2281.33,23.72,0,0,28.0,233.15425,249.80812499999996,0,0,0.10220101870400161,27.339449541284406,106.4,5,10~15%,27.1593894789443,108.92773513695958,0.1800600623401074,-2.5277351369595777
1,3,1,14478.79,29.49,0,0,274.43,2275.650825,2438.1973125,0,0,0.15717133993931814,27.34362307067425,94.1,5,15~20%,37.51255458847045,97.01613077128683,-10.1689315177962,-2.9161307712868307
1,3,1,7060.9,30.81,0,0,182.4,866.217,928.0896428571428,0,0,0.12267798722542453,27.3468278766472,98.2,5,10~15%,30.968105623928963,103.60372332138962,-3.6212777472817628,-5.40372332138962
8,3,1,1510.8,13.6,0,0,46.2,216.993,232.49249999999998,0,1,0.14362787926926132,27.35284859930752,97.6,5,10~15%,34.93929706115965,99.5352144559174,-7.586448461852129,-1.9352144559174036
0,4,1,8758.211,14.32,0,0,111.36,934.6214333333332,1001.380107142857,0,0,0.10671373792357061,27.35730899982108,98.6,5,10~15%,27.998755253784132,107.75442813987164,-0.6414462539630534,-9.15442813987164
4,3,1,4490.8,27.43,0,0,63.92,320.50666666666666,343.4,0,0,0.07136961491642171,27.358863008290562,93.3,5,5~10%,21.15609987826965,117.35231844363291,6.202763130020912,-24.052318443632913
8,29,1,957.07,28.37,0,0,35.967,320.4,343.2857142857142,0,0,0.33477175128256026,27.358863008290562,133.2,5,30~40%,60.062957429097835,72.91217326493012,-32.70409442080727,60.28782673506987
1,17,1,2085.06,30.82,0,0,28.6,238.433975,255.4649732142857,0,0,0.11435353179285009,27.359904105483967,116.3,5,10~15%,29.419756913470117,105.76808173385898,-2.0598528079861502,10.53191826614102
13,18,1,1647.4,19.79,0,0,50.4,450.19464285714287,482.35140306122446,0,0,0.2732758545933852,27.36090902792212,97.3,5,25~30%,55.289653826809335,76.54138122409339,-27.928744798887216,20.758618775906612
1,2,1,6320.35,26.33,0,0,120.96,1006.5525333333334,1078.4491428571428,1,0,0.15925582180311745,27.37207413423909,108.4,5,15~20%,37.90860614259232,96.62841714462016,-10.53653200835323,11.771582855379847
11,28,1,642.62,24.86,0,0,15.6,72.678,77.86928571428571,0,0,0.11309638666708163,27.37393582187295,106.5,5,10~15%,29.185927920077184,106.09493946655877,-1.8119920982042323,0.4050605334412296
10,17,1,2992.34,30.2,0,0,65.34,301.526,323.06357142857144,0,0,0.10076595574032363,27.37430167597766,97.5,5,10~15%,26.892467767700197,109.30085150751586,0.4818339082774621,-11.800851507515858
8,17,1,2778.05,30.0,2,0,50.505,450.43199999999996,482.6057142857142,0,0,0.162139630316229,27.38414400612792,91.2,5,15~20%,38.45652976008351,96.09202876118141,-11.072385753955594,-4.8920287611814075
1,3,1,1345.2747,9.42,0,0,25.3,210.34316666666666,225.36767857142857,0,0,0.1563570374635505,27.390014191717206,113.3,5,15~20%,37.3578371180746,97.16759103177961,-9.967822926357393,16.13240896822039
11,7,1,687.85,16.66,0,0,9.66,80.31596666666667,86.05282142857143,1,0,0.11676378086307576,27.390833634067125,94.9,5,10~15%,29.86806324053209,105.1414169756003,-2.4772296064649666,-10.241416975600288
1,1,1,16901.43,45.26,0,0,192.0,1602.1317916666667,1716.569776785714,0,0,0.09479267681294817,27.393469839513003,96.2,5,5~10%,25.781437887208362,110.85390402863348,1.6120319523046405,-14.653904028633477
3,3,1,5608.69,27.7,0,0,66.356,553.2035999999999,592.7181428571428,0,0,0.09863329939789861,27.39622641509434,86.5,4,5~10%,26.495793688009144,109.85534215654636,0.900432727085196,-23.355342156546357
1,3,1,13382.88,20.5,0,0,280.5,1317.459,1411.5632142857141,0,1,0.09844360855062588,27.397037278202834,90.2,5,5~10%,26.460511190416415,109.90466177683727,0.9365260877864188,-19.70466177683727
11,11,1,16621.08,14.95,0,0,394.649,3294.1762499999995,3529.4745535714283,1,0,0.19819267159534754,27.3984944923998,128.7,5,15~20%,43.54396456186962,91.47350352684664,-16.145470069469823,37.22649647315335
1,4,1,9692.81,15.82,0,0,172.815,1438.2976666666668,1541.0332142857142,0,0,0.14838810073308636,27.400026928773393,94.4,5,10~15%,35.843739139286406,98.64981326364594,-8.443712210513013,-4.249813263645933
1,11,1,13087.77,27.42,1,1,180.96,1619.484285714286,1735.1617346938779,1,0,0.12374027704599683,27.400881057268723,153.6,5,10~15%,31.165691530555407,103.32752796804083,-3.7648104732866834,50.27247203195917
11,3,1,1694.48,43.61,0,0,29.575,246.06615000000002,263.6423035714286,0,1,0.1452163200509891,27.403900349453274,136.3,5,10~15%,35.24110080968793,99.23976447051602,-7.837200460234655,37.06023552948399
16,3,1,15856.82,30.6,0,0,372.09,1878.35,2012.5178571428569,0,0,0.11845691633000816,27.406241804353527,108.2,5,10~15%,30.182986437381516,104.70120175419788,-2.776744633027988,3.4987982458021207
13,28,1,1294.407,24.31,0,0,15.36,137.14856250000003,146.94488839285717,0,0,0.10595474414152584,27.41433021806853,112.6,5,10~15%,27.857582410323808,107.95176652320328,-0.4432521922552759,4.648233476796719
3,28,1,1105.19,22.4,0,0,33.0,142.46026666666668,152.63600000000002,0,0,0.1289011542510036,27.41714598740071,127.8,5,10~15%,32.14121930769068,102.27438530931333,-4.724073320289975,25.525614690686666
12,28,1,1826.5,17.25,0,0,21.12,188.31824999999998,201.76955357142853,0,0,0.10310333972077743,27.417746759720842,106.1,5,10~15%,27.327221188064602,108.69313167259787,0.09052557165624009,-2.5931316725978775
6,28,1,1209.69,23.35,0,0,30.24,134.012,143.58428571428573,0,0,0.11078210119948086,27.417746759720842,125.5,5,10~15%,28.75547082310344,106.69665368813497,-1.3377240633825984,18.803346311865027
11,3,1,7990.22,26.52,0,0,168.0,781.735,837.5732142857142,0,1,0.09783648009691848,27.420722401220953,90.5,5,5~10%,26.347585298026836,110.06251517480119,1.0731371031941173,-19.56251517480119
0,7,1,1475.12,37.96,0,0,38.88,186.974,200.3292857142857,0,0,0.12675172189381204,27.42382271468144,127.4,5,10~15%,31.732827159824286,102.67417972775097,-4.309004445142847,24.725820272249038
1,3,1,11903.52,16.3,0,0,282.72,1335.898,1431.3192857142853,0,0,0.1122271395351963,27.424802959626827,89.9,4,10~15%,29.02424795354651,106.32094372084896,-1.5994449939196826,-16.420943720848953
2,10,1,1050.18,26.58,0,0,14.504,129.72,138.9857142857143,0,0,0.12352168199737187,27.42668966598714,110.5,5,10~15%,31.12503285151117,103.38436268068331,-3.6983431855240276,7.11563731931669
8,3,1,1897.7,21.04,0,0,66.0,548.8340000000001,588.0364285714287,0,0,0.2892100964325236,27.42966751918158,137.9,5,25~30%,56.66102053362843,75.3421281902654,-29.23135301444685,62.55787180973461
4,18,1,4275.715,26.5,1,1,84.15,750.413767857143,804.0147512755103,0,0,0.1755060306538539,27.435697583788,139.8,5,15~20%,40.95768749453934,93.65142105723002,-13.521989910751344,46.14857894276999
3,18,1,1165.25,15.14,0,0,40.95,341.5991333333333,365.99907142857137,0,0,0.29315523135235644,27.436956909687428,101.0,5,25~30%,56.95559060764261,75.13172099454098,-29.518633697955185,25.868279005459016
8,17,1,8245.01,46.03,0,0,110.0,915.8148,981.2301428571428,0,0,0.11107503811396226,27.447943555326106,102.6,5,10~15%,28.809957089196978,106.62049009036981,-1.362013533870872,-4.020490090369819
1,4,1,2375.1,6.15,0,0,87.2,779.0587499999999,834.7058035714284,0,0,0.3280109258557534,27.448042217734052,102.0,5,30~40%,59.558149130562924,73.27275062102647,-32.11010691282887,28.727249378973525
7,3,1,8026.27,19.37,0,0,208.8,971.584,1040.982857142857,0,0,0.12105050041924828,27.450660577393577,91.2,5,10~15%,30.665393077980177,104.02686989099544,-3.2147325005865994,-12.82686989099544
4,11,1,279.82,15.87,0,0,25.8,128.537,137.71821428571428,0,0,0.459356014580802,27.45079574347867,114.5,5,40~50%,82.07865532604293,36.58574321587686,-54.62785958256427,77.91425678412314
10,3,1,1154.0,46.76,0,0,38.7,192.805,206.57678571428573,0,0,0.16707538994800694,27.45098039215686,132.2,5,15~20%,39.394324090121316,95.17397746967072,-11.943343697964455,37.02602253032927
1,3,1,15267.49,25.64,0,0,221.27,1844.14,1975.8642857142856,0,0,0.12078868235708687,27.45412199996696,100.6,5,10~15%,30.616694918418155,104.09494258715742,-3.1625729184511933,-3.494942587157425
8,3,1,4054.8,27.59,0,0,46.28,386.16875,413.7522321428571,0,0,0.09523743464535858,27.45762711864407,183.6,5,5~10%,25.8641628440367,110.73826699220677,1.5934642746073706,72.86173300779322
8,7,1,1676.36,26.15,0,0,37.17,331.9094330357143,355.6172496811225,0,0,0.19799412598470156,27.461638366443797,110.2,5,15~20%,43.52133036225598,91.49256390546866,-16.059691995812184,18.707436094531346
5,22,1,13002.35,44.03,0,0,200.421,1601.4768,1715.868,0,1,0.12316825804566096,27.462998953505757,115.1,5,10~15%,31.05929599649294,103.47625290812815,-3.5962970429871817,11.623747091871849
8,3,1,7450.3,31.1,0,0,96.6,805.48475,863.019375,1,0,0.10811440478906889,27.47014115092291,130.9,5,10~15%,28.259279290766813,107.39025475484209,-0.789138139843903,23.509745245157916
12,11,1,1673.41,29.83,0,0,38.7,198.254,212.415,0,0,0.11847305800730244,27.471553125461796,118.9,5,10~15%,30.185988789358255,104.69700491810136,-2.7144356638964595,14.20299508189865
2,25,1,609.6,23.96,0,0,12.0,99.9072,107.04342857142856,0,0,0.16388976377952755,27.472081218274113,93.6,5,15~20%,38.789055118110234,95.76650393700788,-11.316973899836121,-2.1665039370078887
1,18,1,1213.59,7.89,2,0,68.25,567.8460333333334,608.4064642857143,1,0,0.46790599241369274,27.473583093179638,77.4,4,40~50%,83.247152296538,34.56224846209272,-55.77356920335836,42.83775153790729
15,3,1,3354.58,22.15,0,0,85.6,418.17,448.0392857142857,0,0,0.12465643985238094,27.48162992651971,101.7,5,10~15%,31.336097812542853,103.08932563838096,-3.8544678860231443,-1.389325638380953
1,28,1,23258.28,37.75,0,0,53.447,477.88964285714286,512.0246173469387,0,0,0.020547075830936033,27.483640690065435,118.7,5,2~5%,7.9422397160433675,125.11883033237442,19.541400974022068,-6.418830332374412
13,3,1,11277.15,23.6,0,0,250.92,1108.8065333333334,1188.0069999999998,0,0,0.09832329385822955,27.500000000000004,96.4,5,5~10%,26.438132657630696,109.93594359686031,1.0618673423693075,-13.535943596860307
2,28,1,810.4,23.49,0,0,17.28,83.366,89.32071428571427,0,0,0.10287018756169793,27.502901149910326,89.4,4,10~15%,27.283854886475815,108.75375123395854,0.21904626343451028,-19.353751233958533
10,3,1,692.77,20.01,0,0,6.384,53.1634,56.96078571428571,0,0,0.07674033228921576,27.50533049040512,102.6,5,5~10%,22.42370180579413,115.5475136048039,5.08162868461099,-12.947513604803902
1,17,1,2395.385,27.06,0,0,28.125,114.457,122.63249999999998,1,0,0.047782298043947,27.506147606425447,108.8,5,2~5%,15.02339749142622,126.13859397862974,12.482750114999227,-17.338593978629746
3,28,1,897.77,33.0,0,0,19.8,93.487,100.16464285714285,0,0,0.10413246154360248,27.51235584843492,115.9,5,10~15%,27.51863784711006,108.42555999866336,-0.006281998675138567,7.474440001336646
1,3,1,2621.1,24.9,0,0,56.52,469.937,503.50392857142856,0,0,0.17928999275113502,27.515563101301645,118.4,5,15~20%,41.38905917362939,93.28816069589104,-13.873496072327747,25.11183930410897
11,3,1,4447.64,28.45,1,1,68.255,608.2842857142856,651.733163265306,0,0,0.13676562979788956,27.520355292376014,120.2,5,10~15%,33.63546966159902,100.81159285759254,-6.115114369223004,19.38840714240746
16,17,1,14938.11,15.84,0,0,75.24,628.4091000000001,673.2954642857143,1,0,0.04206751054852321,27.52997306023403,128.7,5,2~5%,13.537552742616032,128.26735232067512,13.992420317617999,0.432647679324873
8,0,0,1420.52,16.45,2,2,21.24,177.33644999999999,190.00333928571428,0,0,0.12483910821389349,27.53341433778858,99.5,5,10~15%,31.370074127784186,103.04183186438769,-3.836659789995604,-3.5418318643876887
14,23,0,32271.65,22.28,2,2,193.14,1611.7918333333334,1726.9198214285714,0,0,0.04994451270180897,27.53566235705584,62.2,4,2~5%,15.585573302470332,125.33316901857616,11.95008905458551,-63.133169018576154
13,3,1,2133.28,31.62,0,0,56.29,272.425,291.8839285714286,0,0,0.12770241131028276,27.537012113055187,131.5,5,10~15%,31.913458148953723,102.49735149628741,-4.376446035898535,29.002648503712592
7,3,1,12572.42,27.7,0,0,275.54,1334.506,1429.8278571428573,0,0,0.10614551534231279,27.53824756606398,70.7,4,10~15%,27.89306585367018,107.90216601099867,-0.35481828760620004,-37.20216601099867
12,3,1,9265.64,35.15,0,0,86.02,717.722475,768.9883660714286,1,0,0.07746064761851314,27.538970240906945,90.4,5,5~10%,22.557680457043446,115.36023161918658,4.981289783863499,-24.960231619186573
2,7,1,2895.1,23.09,0,0,74.0,360.419,386.1632142857142,0,0,0.1244927636351076,27.54131196795193,102.5,5,10~15%,31.30565403613001,103.13188145487203,-3.764342068178081,-0.6318814548720297
8,17,1,5975.65,26.65,0,0,93.24,834.238775,893.8272589285715,1,0,0.13960636499795004,27.543223517328315,100.1,5,10~15%,34.175209349610505,100.28321611038129,-6.63198583228219,-0.18321611038129504
11,0,0,57570.434,18.46,2,2,375.6,3135.174791666667,3359.1158482142855,0,0,0.05445807116317148,27.543332318163156,87.3,5,5~10%,16.759098502424585,123.65186849171863,10.78423381573857,-36.35186849171863
0,28,1,991.338,18.7,0,0,25.0,118.957,127.45392857142856,0,0,0.11999640889383843,27.54535912430649,116.6,5,10~15%,30.469332054253947,104.30093368760201,-2.923972929947457,12.299066312397983
9,3,1,10339.49,30.18,0,0,252.84,1235.66,1323.9214285714286,0,0,0.11950879588838523,27.548048922539316,114.0,5,10~15%,30.37863603523965,104.42771306901984,-2.8305871127003357,9.572286930980155
8,0,0,1890.88,18.0,2,2,24.48,235.9639375,252.8185044642857,0,0,0.12479054064774071,27.549467275494678,86.6,5,10~15%,31.361040560479772,103.05445943158742,-3.8115732849850943,-16.454459431587424
1,2,1,6591.25,25.99,0,0,120.0,1073.3194166666667,1149.9850892857141,1,0,0.16284004045767747,27.550312283136712,137.6,5,15~20%,38.58960768695872,95.96175247487199,-11.03929540382201,41.63824752512801
8,7,1,808.58,26.23,0,0,17.94,86.774,92.97214285714286,0,0,0.10731653021346063,27.55954222084751,114.2,5,10~15%,28.11087461970368,107.59770214450023,-0.551332398856168,6.602297855499771
11,3,1,5597.29,29.27,1,1,98.8,822.0636666666667,880.7824999999999,1,0,0.14686815703075357,27.563805104408356,126.3,5,10~15%,35.554949835843175,98.93252279227984,-7.991144731434819,27.367477207720157
4,7,1,2462.72,22.17,0,0,46.2,232.791,249.41892857142855,0,0,0.09452597128378379,27.564316739057798,104.4,5,5~10%,25.731830658783785,110.92324746621621,1.8324860802740126,-6.523247466216205
8,4,1,3952.16,20.68,0,0,64.35,332.475,356.2232142857143,0,0,0.0841248836079511,27.564498210097522,98.7,5,5~10%,23.797228351078907,113.62753026193272,3.767269859018615,-14.927530261932716
12,11,1,1673.41,31.06,0,0,38.7,198.254,212.415,0,0,0.11847305800730244,27.56933115823817,118.6,5,10~15%,30.185988789358255,104.69700491810136,-2.616657631120084,13.902995081898638
1,23,0,10397.62,15.98,2,0,44.423,369.8496,396.2674285714285,0,0,0.03557060173385832,27.580304098278113,118.8,5,2~5%,11.848356450803163,130.68745085413778,15.73194764747495,-11.887450854137782
1,8,0,208.27,27.83,2,0,5.4,48.29031249999999,51.73962053571427,0,0,0.23186398665194213,27.580304098278113,141.3,5,20~25%,47.835517597349586,87.14281941710281,-20.255213499071473,54.1571805828972
1,28,1,528.07,13.56,0,0,7.63,63.59188333333333,68.13416071428571,0,0,0.12042320778179659,27.584097859327212,115.8,5,10~15%,30.548716647414167,104.18996597673288,-2.9646187880869554,11.610034023267119
8,28,1,687.62,16.92,0,0,12.0,100.16491666666667,107.31955357142857,0,0,0.14566899838088868,27.599550617900388,116.7,5,10~15%,35.32710969236885,99.1555663011547,-7.727559074468463,17.544433698845296
11,3,1,4131.76,23.34,0,0,110.16,592.941,635.2939285714285,0,0,0.14350809340329546,27.61752136752137,88.1,4,10~15%,34.91653774662613,99.55749462698705,-7.2990163791047635,-11.457494626987057
13,18,1,1302.65,13.77,0,0,43.56,389.4704375,417.2897544642857,0,0,0.29898317852070777,27.630043603758516,126.8,5,25~30%,57.39074399621285,74.82089714556224,-29.760700392454332,51.979102854437755
2,3,1,981.94,19.51,0,0,23.595,210.96275,226.03151785714283,0,0,0.21484281116972523,27.63819095477387,137.0,5,20~25%,45.442080473348675,89.87509012770639,-17.803889518574806,47.124909872293614
2,28,1,604.48,23.25,0,0,18.56,81.82626666666667,87.671,0,0,0.1353663755073231,27.641260585867002,124.8,5,10~15%,33.36961134639139,101.07185415563791,-5.7283507605243855,23.72814584436209
11,12,1,1484.54,10.78,0,0,21.0,187.3575,200.74017857142854,0,0,0.12620576070702036,27.642131527356977,99.5,5,10~15%,31.629094534333866,102.77572850849421,-3.9869630069768895,-3.275728508494211
1,23,0,58085.96,16.45,1,2,284.78,2376.544733333333,2546.297928571428,0,0,0.04091427142347881,27.642782969885772,87.1,5,2~5%,13.23771057010449,128.69693389475415,14.405072399781282,-41.59693389475416
0,3,1,7764.63,31.37,0,0,190.2,885.035,948.2517857142856,0,0,0.11398289422676933,27.647491849826483,84.0,4,10~15%,29.350818326179095,105.86444750103998,-1.7033264763526113,-21.864447501039976
